"","symbol","Sector","MarketCap","EnterpriseValue","Revenue","GrossProfit","EBITDA","NetIncomeAvltoCommon","TotalCash","TotalDebt","OperatingCashFlow","LeveredFreeCashFlow","TrailingPE","ForwardPE","PEGRatio","PriceSales","PriceBook","EnterpriseValueRevenue","EnterpriseValueEBITDA","ProfitMargin","OperatingMargin","ReturnonAssets","ReturnonEquity","RevenuePerShare","QtrlyRevenueGrowth","DilutedEPS","QtrlyEarningsGrowth","TotalCashPerShare","TotalDebtEquity","CurrentRatio","BookValuePerShare","Beta","AvgVol","AvgVol1","ForwardAnnualDividendYield","TrailingAnnualDividendYield3","AnalystOpinion","RollingAVG","Volatility","Kurtosis","RSI","fit.cluster"
"112","BBRY","Public Utilities",-0.363742048287833,-0.391636841011033,-0.318034388695981,-0.274634448750278,-0.297171207313594,-0.423350983425205,-0.0911967735767343,-0.179846541868834,-0.172046826146532,-0.0818256824094485,-0.226748719156384,-0.792358292286099,-0.0551943824461753,-0.130313720251128,-0.268523039625202,-0.219559020631525,-0.225641636463428,-0.633637137963752,-0.00957806698772929,-0.725860942622368,-0.083361024184338,-0.389252355419646,-0.117579493306635,-0.361721480106706,0.0102044284958828,-0.0762664913785463,-0.124545096882471,0.0134120296499821,-0.558856028476315,-1.42813395110045,1.14273085007411,0.817550874903396,-0.516228570992903,-0.56069697957273,-3.73790293101559,-1.10036890346122,0.309386273333032,-0.247776224174943,-0.341088173638284,186
"113","BBT","Finance",0.137545868606236,0.539498427069974,-0.136060553964581,-0.411321671380081,-0.421566396567565,0.330898079160214,-0.0962584583237163,0.296025163135876,-0.290473314131765,-0.177494235907262,-0.112073936042829,-0.243907684080991,0.058586694815526,0.0354658647773884,-0.256093913437508,0.381424413598366,-0.331329015252098,0.816295099512424,0.121386798160878,-0.568328895540966,-0.0326427875136586,-0.319940971612049,-0.0324881040418741,0.0572856279022546,-0.0349927084318556,-0.113023759005432,-0.18102944227922,-0.122672431379472,0.47564966534404,-0.253982526040357,0.210272424772677,0.299673090667466,0.173431254335936,0.143751875673438,-0.000155661638738596,0.758853712265718,-0.752116805876459,-0.579344540569381,1.59049884125946,178
"114","BBVA","Finance",0.796606524766376,2.40481364481641,0.178989384396924,-0.411321671380081,-0.421566396567565,0.946476515495836,1.66729205675712,3.81914876663363,-0.777031753140861,-0.177494235907262,-0.104502561091727,-0.792358292286099,0.0364932817550015,0.0312367937307426,-0.273849807991356,0.63088923535417,-0.331329015252098,0.637198765475154,0.106352390260722,-0.648609650303603,-0.0351677888476014,-0.415466948387723,0.0597366951013691,-0.215197522091303,-0.00160791721648812,0.174515851790107,-0.18102944227922,-0.122672431379472,-0.459715899485197,0.161266148676019,-0.181377683911945,-0.20611850970878,0.412159655411304,0.70144055274332,-0.487687914166154,0.359485499897722,-0.108003450709167,-0.254324164146268,0.467198843140179,127
"115","BBY","Consumer Services",-0.219954158569692,-0.268774984134024,0.834157085292118,0.361815431619744,-0.0300874186212429,-0.0682350360122366,-0.0795846732748345,-0.178731217560229,0.0069699580171918,0.106384291726375,-0.126743475010587,-0.278546669862366,0.0088765154293458,-0.223353283277336,-0.167314440668265,-0.285327019094419,-0.204037034169612,-0.158393794572471,0.0015942911766069,0.267802738968013,-0.00627055135914421,0.754228189847888,-0.0386024553662881,0.0290090746010364,-0.053677691649606,0.0142686505595958,-0.138717392973632,-0.0648831397094297,-0.251090584564759,2.99641227260162,0.284421931166317,0.00144967942701903,0.226482010130463,0.672088517108063,-0.000155661638738596,-0.119258475759442,-0.312162919573863,-0.294492916889012,0.998266651353616,102
"116","BCO","Transportation",-0.414363264257097,-0.404531963015617,-0.306893133508344,-0.35885940674448,-0.389022419849504,-0.33644189881137,-0.13275022788784,-0.199219725109299,-0.274444426688182,-0.164385608576923,-0.226748719156384,-0.0986903975359944,0.0491969942648031,-0.209820255928069,-0.0359208209697853,-0.253576950870953,-0.04608987415671,-0.29392615546554,-0.0068194600335722,-0.566814164319029,-0.0634415692165666,0.275130288763307,-0.082931502468289,-0.373289161002659,-0.0364960978861574,-0.114834461844195,-0.026683279971149,-0.0715941542259507,-0.499802995120736,0.963125658473159,-0.447873566237589,-0.437660979846972,-0.14487328043122,-0.179120516314389,0.649887341731149,1.35115243668925,-0.534873859674818,3.65500223024848,-1.56337585754718,193
"117","BCR","Health Care",-0.15692385074804,-0.174748052850599,-0.307202612819112,-0.235336872244209,-0.229485589631285,-0.223453469690412,-0.120227024331484,-0.178173555405927,-0.290473314131765,-0.177494235907262,0.115540523424655,0.0807217852290776,0.0563773535094736,0.112434957826342,0.353821064487191,0.17845076316978,0.0756549793097967,0.199798873502068,0.078076668980612,-0.745552448507543,-0.0608853950266491,0.0243090632447426,-0.026118988078943,0.283498054312,-0.0364960978861574,0.0680465248708522,-0.0609938070933812,-0.122672431379472,0.170039441627943,-0.397171724218418,-0.452178616607496,-0.374952867226679,-0.383601681506588,-0.413936801396445,0.649887341731149,1.03959797102436,-0.600381461403158,-0.265210733084851,-1.06433709121008,137
"118","BCS","Finance",1.21950049630727,-0.246566718459463,0.663324505748355,-0.411321671380081,-0.421566396567565,-0.6400908555606,17.2828872473581,20.2389532379133,-0.290473314131765,-0.177494235907262,-0.226748719156384,-0.365588223877104,-0.0181879155697968,-0.0431948566902238,-0.295156881455975,-0.277389502038553,-0.331329015252098,-0.334409847680353,0.0628698481458211,-0.741008254841733,-0.0592020608040205,-0.362618328964079,-0.0470096884373572,-0.327018437418847,-0.0475448172090417,4.3402188026479,-0.18102944227922,-0.122672431379472,0.0187429839067165,-0.468766323307448,-0.0388381747589806,-0.0778203799916595,-0.14487328043122,0.114399840038181,-0.487687914166154,1.07897899844654,-0.331492293119766,-0.344600966784662,-0.893495543918369,180
"119","BDC","Basic Industries",-0.394469323350888,-0.349906793412865,-0.338460023206648,-0.341316456015086,-0.360380427523777,-0.327823800702671,-0.132781491234807,-0.173154596017205,-0.259950493414455,-0.120090088251332,0.448286678827743,-0.320291088624536,0.0259989105512523,-0.150613261275028,-0.0740959942605598,-0.0823533686658332,0.0867492345417565,-0.200637647318363,0.0203528184648751,-0.0836149045212679,-0.0496631668757919,0.127594559538967,-0.00522828772052875,-0.21005633058199,-0.0364960978861574,-0.106867369353638,0.125204814722195,-0.0551894520744549,-0.0390169173315866,0.862893219748516,-0.473724334678459,-0.388008582663774,-0.436652437301114,-0.472640872666959,-0.975220166693569,-1.74979972184821,-0.02222426459676,0.981850598659117,1.84253314456543,82
"120","BDX","Health Care",0.183242841776933,-0.435695174526696,-0.150296602259895,-0.0439747605624845,-0.0245993955659206,0.0197992995067286,-0.105935208575299,0.0486090540103802,-0.0168989465379714,-0.125138131074195,-0.00646902917278006,0.00611473893073083,0.0497493295913162,0.0718358757785424,0.0208980416025302,-0.311407432277981,-0.331329015252098,0.304968465234027,0.0560422959342823,0.022416281014291,-0.00695635419058548,0.00826573234827927,-0.0388572200048053,0.401745459026185,-0.0423903390800071,-0.00745978350555829,0.0664416358076261,-0.064510305569623,0.628670299221634,0.0753526297691825,-0.344267567957863,-0.357336816112954,-0.0918225246366942,-0.120416445043875,-0.650198665008625,0.675989043053861,-0.846700734715956,-0.577384180954943,-0.983210973799349,83
"121","BEAV","Consumer Durables",-0.342469319398026,-0.308355844731428,-0.32886616457285,-0.324183566953581,-0.334782458652735,-0.308277530568272,-0.130405476865341,-0.164417888933134,-0.236658114707778,0.20849709105003,0.0708220901197125,-0.134661652001269,0.0044578328172409,-0.0888688239939987,3.26933895022913,-0.0109157151630348,0.10601820415516,-0.035182557396954,0.0423182263373508,0.0269604746801006,-0.0423375457217602,-0.179640470046899,-0.12726054957029,-0.132938457942304,-0.043010785521465,-0.121171921779865,2.31937582662444,-0.0410217547617994,-0.794637117859537,0.189903988311631,-0.302182452062066,0.00709000575132077,-0.0918225246366942,-0.325880694490674,-0.16266641248121,-0.830196014884068,-0.381589631193753,2.93325301686457,0.0523524317897548,144
"122","BECN","Consumer Services",-0.410029930594358,-0.405248358682539,-0.337531585274345,-0.366228556634509,-0.397757523212559,-0.319718684624252,-0.134921392898134,-0.204456172738198,-0.275434068192431,-0.165585800359181,0.0291006593995813,0.116693039694352,0.0398072937140801,-0.186137458066853,-0.187733719405191,-0.230898330711335,0.0490871575701034,-0.157513714306932,0.00311152500139329,-0.0836149045212679,-0.0395631615400205,0.0598560513094555,-0.0174569903693566,-0.159929713366194,-0.0364960978861574,-0.169336617290956,-0.145656313011038,-0.0343107402452784,-0.133846605931786,0.920168899019741,-0.452228430618145,-0.351313500697874,-0.516228570992903,-0.56069697957273,-0.000155661638738596,1.10824895863604,0.0131425332452966,0.404406972481644,-1.56337585754718,91
"123","BEN","Finance",0.11115192720592,-0.0488415143891737,-0.153081916056804,0.309703427992131,0.165652070351918,0.450042292644528,0.00735720590862069,-0.16255901508546,0.190576916133832,0.588457303523614,-0.132974085647431,-0.24435177364229,0.344144058622806,0.0422323784520217,-0.159324288119033,-0.0188532322189013,-0.134551961927337,1.00243207567401,0.119283360358333,1.08878706125763,0.0024578483137447,-0.308091975590478,-0.0467549237988399,0.193527202899033,-0.0345631685877694,0.102812019375099,-0.15561660782488,0.169629534228999,-0.0222061998070058,0.905849979201935,-0.152580165740371,0.0288184464430578,-0.171398658328483,0.114399840038181,0.974908843416092,-0.325933850505181,-0.871902752643973,-0.465881130413699,2.05067825298757,85
"124","BEZ.L","ETF",-0.411014779154072,2.63746313764911,-0.355481385298871,-0.367838048680975,-0.360923741806254,-0.259296020580276,-0.128723211052374,-0.208659086507791,-0.26790801897923,-0.177494235907262,5.62576638106678,-0.786585127989203,-0.140806358055708,7.64187304927456,10.8280232618025,10.3679548008864,14.7810902892726,0.314649348154961,0.0511802511775805,-0.272956307263338,-0.00430666143274421,-0.41169204700032,-0.0205141660315635,-0.240903479637865,-0.0325347859906956,-0.162093805935905,-0.18102944227922,-0.122672431379472,-0.73127364411304,-1.64291774836755,-0.358613423792031,-0.251070688549951,-0.516228570992903,-0.56069697957273,-0.000155661638738596,1.47247219130467,-0.297617063396515,-0.00662930776012626,0.62345490316018,87
"125","BF-B","ETF",-0.00230262687305246,-0.0416775577199603,-0.314939595588304,-0.225085330546974,-0.220338884539082,-0.111259335326017,-0.129754901502273,-0.186538487720463,-0.178840283596848,-0.0558918901295054,0.0395901684464196,-0.792358292286099,-0.0551943824461753,0.349262936438508,0.664549219179541,0.48461213532463,0.25053547625569,0.703644825523379,0.104800673849009,1.65832600070577,0.0474402794850972,-0.294040953759589,-0.0177117550078738,0.113838734504691,-0.03506429840587,-0.145254269535411,-0.101193454542564,-0.0350564085248919,-0.451526062742453,-0.984247436748467,-0.441494283633575,-0.43676862491254,-0.0918225246366942,-0.208472551949646,-3.73790293101559,1.42586601621108,-0.693754732013833,-0.66624582772889,-1.56337318574099,192
"126","BG","Consumer Non-Durables",-0.21837840087415,-0.126033147499948,1.27516510313607,-0.187496344323778,-0.0556981928794135,-0.108611686137476,-0.122311247462594,-0.130214610135921,0.216281890270161,0.751297394583721,-0.102136506419508,-0.284319834159262,-0.00493186773348203,-0.22927398274264,-0.215255355963656,-0.275121640022591,-0.0784967775974347,-0.193156965061278,-0.00223327597228605,-0.169954584171652,-0.0344508131601855,3.47540779830619,-0.0864982074075304,0.350333543933061,-0.0364960978861574,-0.0679372583202372,-0.108631669564212,-0.0686114811074969,1.10756022665264,-0.869696078206018,-0.353674499790496,-0.308806856731065,-0.0387717688421681,-0.0617123737733612,0.324865840046205,-0.0309170044936234,-0.618804962058768,-0.0646874907142248,2.00507809316659,135
"127","BGC","Basic Industries",-0.428587432005036,-0.402382776014853,-0.231999140302564,-0.377730786418807,-0.368094758598542,-0.453567279789421,-0.132768092657536,-0.186166712950928,-0.241505338402057,-0.0474091276081706,-0.226748719156384,-0.347824641425117,0.0282082518573048,-0.235194682207944,-0.179743566855959,-0.275121640022591,-0.145938171244348,-0.522306984373017,-0.000888455082134475,-0.309309856589815,-0.210234548000973,0.801414457190427,-0.0661170363261507,-1.22287105791653,-0.0364960978861574,-0.1155587429797,0.181817184473879,-0.0592906276123288,-0.520924153036235,1.44996893227857,-0.417334295391354,-0.408193008141934,0.650888056486671,0.730792588378577,0.81239809257362,0.146044165864389,0.895772051795878,-0.276753673779413,0.616338160950765,10
"128","BGCP","Finance",-0.396242050758372,-0.385010181092011,-0.354552947366568,-0.261820021628734,-0.421566396567565,-0.334264207353795,-0.128404176040233,-0.188025586798602,-0.268414774183632,-0.177494235907262,1.49960363818379,-0.311853386959842,0.00114382085816222,-0.135388605507103,0.120331051104082,-0.137915988056899,-0.331329015252098,-0.232760577010551,-0.0200607734135262,-0.70313997429332,-0.0566147137581285,-0.3617794619891,0.0199934114926787,-0.292315394730989,-0.0184792877592078,-0.1438057072644,-0.0367331918334446,-0.0831520125599591,-0.768343431474936,0.333093186489692,-0.292874182862927,-0.28296232841384,1.15487023653467,0.936256837825376,-1.30024166837851,0.565866304313291,0.398945424707684,0.323725279367798,-1.01784832601923,50
"129","BH","Consumer Services",-0.426608477309148,-0.417068887186741,-0.383449340092258,-0.396999413333902,-0.412511158526283,-0.204718042120004,-0.133265924239709,-0.202716266816775,-0.287660455533418,-0.177494235907262,-0.210422941918072,0.947140519324759,0.161321065546965,-0.164992102833623,-0.266747450169817,-0.182139297368155,0.282358471526312,1.67173311761673,-0.0028539625369714,-0.745552448507543,-0.0608853950266491,4.56950005042186,-0.0110878744064254,26.6346751352927,-0.0364960978861574,0.9983856434272,-0.125044391866712,-0.0626461348705893,14.4104413611042,-1.57132314927852,-0.53648207191594,-0.509798952746455,-0.516228570992903,-0.56069697957273,-0.487687914166154,0.889367904656168,0.0174392501633732,0.38703874751049,-1.10498002781999,100
"130","BHI","Energy",0.0550155593022616,0.0593342313159482,0.252026501738099,-0.00126000349067102,0.205897572757615,-0.251253786170085,-0.105935208575299,-0.133560583061735,0.276872186448653,0.657815120086252,0.541430364424104,2.17593633544098,8.46402569369209,-0.146384190228382,-0.245440376705199,-0.165130332248441,-0.0963059767855808,-0.203277888114981,0.0149390523173418,-0.182072433947144,-0.0565211951902046,0.0653086866468156,-0.120636668968841,-0.221624011477943,-0.0364960978861574,-0.0956410117533086,-0.151942308838283,-0.00373834078112718,0.904969528279487,-0.125112247680102,0.0993918432401822,0.553191931462962,-0.197924036225746,-0.296528658855417,-0.325177163323682,-0.472721964607894,-0.0772443770417035,-0.622557704985967,0.70417710244833,93
"131","BHP","Basic Industries",1.56498537105469,1.73784927891264,1.54348366557166,5.33039597421309,4.63473217840269,2.96861858324349,-0.0428130223188183,0.368893017964722,4.10324119359943,0.85985745529046,-0.145908517855563,1.00131944580332,0.17292010740374,-0.111705807645886,-0.261420681803662,-0.0936926787456425,-0.203161171914457,0.438740665596017,0.0872145545162574,0.402613817720367,-0.0197060522841982,-0.200297569305744,-0.0666265656031852,0.18195952200308,-0.0478073137804277,-0.135295403922215,-0.134915069632101,-0.0697299835269171,0.449355978959439,0.0180769504979582,-0.0859915766219498,-0.0233979839184083,1.28749712602099,1.34718533671897,1.13741959425856,-1.06576330754591,0.17858147511689,-0.496313205567341,-1.27690775159729,86
"132","BID","Miscellaneous",-0.386984474297067,-0.372294158004157,-0.382810884274144,-0.345135155297306,-0.366589210940365,-0.295264334806596,-0.129590099001835,-0.189698573261509,-0.284041562388939,-0.111004214281626,-0.0470863010458756,-0.109348547007187,-0.00879821501907383,0.0126288811255009,-0.0767593784436371,0.11721848873881,0.0125928969386565,0.349412518643768,0.0921110818598862,0.39655489283262,-0.012255739706268,-0.306938533499883,-0.0380929260892536,-0.0622470746892587,-0.0364960978861574,-0.0784393347850617,-0.0288212866985418,-0.0596634617521356,-0.313160926193981,0.0610337099513764,-0.426859583768668,-0.444536454028266,-0.250974792020273,-0.531344943937473,-0.487687914166154,0.195644755730506,-0.745683836281413,-0.434955438910262,0.400464497258106,148
"133","BIDU","Technology",0.750121672747908,0.768924139401532,-0.151225040192198,0.00386576735794661,0.076014360448321,0.354065009559942,0.00378425196957459,-0.131329934444526,0.216281890270161,0.277854907612668,0.00275858404887468,-0.628045154605217,0.0171615453270425,0.368716663253079,0.245510107708715,0.59460344309878,0.390381482995394,0.845777788407994,0.0719387685076125,0.607102532681802,0.0138047678885003,-0.197780968380809,0.050310403476231,0.463439757137934,-0.0373074509249869,0.30398110476165,-0.123239248462147,-0.00224700422190028,0.232971871335348,0.605152663028007,0.210096724192482,0.832902595469084,-0.516228570992903,-0.56069697957273,-0.16266641248121,-0.814547519385736,0.371002816219832,1.26955940319992,1.93496295600938,197
"134","BIG","Consumer Services",-0.400181444997225,-0.397009808512943,-0.251496336880928,-0.237045462527082,-0.359028544511149,-0.291170407248816,-0.134262927261784,-0.207906242599483,-0.234671487420956,-0.118139022715852,-0.0966157121843301,-0.233249534609798,0.00942885075585891,-0.210666070137398,-0.121149114828259,-0.263782329942782,-0.146814033499503,-0.135071667535677,0.00449082847847184,0.5904404892405,-0.00720573703838231,0.556675017240457,-0.0365643382581501,0.0380061597423331,0.16925348743114,-0.154126713445348,-0.174500200177602,-0.060409130031749,-0.194623815443732,0.232860747765049,-0.337036813311363,-0.374562964394967,-0.0387717688421681,-0.0617123737733612,-0.650198665008625,-0.159468399874162,-0.216219262308107,-0.501814546852619,-0.474251994771703,122
"135","BIIB","Health Care",1.03237926996174,0.796505372578004,-0.0930429297678724,0.317392084265058,0.544325661169155,0.817403617554496,-0.0999802853435559,-0.197887470222671,-0.290473314131765,-0.177494235907262,-0.0564716512456783,0.00700291805333018,0.0149522040209901,0.365333406415762,0.15229166130101,0.446058481053279,0.0490871575701034,1.23477326577641,0.145317713488191,2.23392386504166,0.0372155827254273,0.00899974095138544,-0.0182212842849083,1.59835778281865,-0.0293848271340634,0.00467192551415274,-0.175127519516777,-0.0559351203540683,1.45843007447338,-0.926971757477242,-0.168472379757818,0.38611897003636,-0.516228570992903,-0.56069697957273,-0.16266641248121,-0.828605971514436,0.467381520161109,3.64518249453952,-0.725199641997777,23
"136","BIO","Capital Goods",-0.357832956929554,-0.36316011325091,-0.345578047354305,-0.310514844690601,-0.364057402970843,-0.304537726089459,-0.124682944512717,-0.200555883631007,-0.246923579736079,-0.119212561093952,0.120193764280019,0.860543054871321,0.186176155240055,-0.0736441682260738,-0.196611666682115,-0.0970944717695853,0.0447078462943298,-0.0510240021766634,0.0161804254467125,-0.272956307263338,-0.046826436982103,0.325252590518271,-0.0546526275928746,0.142115287805909,0.00340338096451772,0.263964572024992,-0.155642212695867,0.0294438976616711,2.40758904855355,-0.211025766586939,-0.510499238423583,-0.495507124744331,-0.516228570992903,-0.56069697957273,-0.487687914166154,0.893298213669118,-0.513752495871322,0.229569287029473,-0.273212187820165,88
"137","BIOL","Health Care",-0.442618963374695,-0.43459282069422,-0.410361660956616,-0.409769417108091,-0.424186012905972,-0.344080366720308,-0.134909780797832,-0.208651967020954,-0.294294174930172,-0.180880706689863,-0.226748719156384,-0.792358292286099,-0.0706597715885425,-0.0880230097846695,-0.163763261757495,-0.161728539224498,-0.456869271824276,-2.09237017809532,-0.121818887434996,-4.15218296664286,-0.324077818020224,-0.439060082058993,-0.0508311580151159,-0.351439097088081,-0.0364960978861574,-0.170241968710338,-0.179710791423403,-0.00672101389958096,-0.817482451931403,2.65275819697428,-0.51305423378372,-0.504241752098028,-0.516228570992903,-0.56069697957273,1.13741959425856,-1.48762041895758,2.59933611924244,-0.185549365623885,0.241579431952695,89
"138","BIOS","Health Care",-0.440908675365897,-0.425475073942396,-0.380549209471054,-0.389018588122604,-0.429732574873885,-0.382527542499399,-0.134917075578791,-0.200873565171575,-0.29662047508951,-0.169261764637001,-0.226748719156384,4.78096570202492,-0.0966195319346588,-0.232657239579957,-0.301371444549822,-0.246773364823068,-0.704446335948011,-0.876979331385398,-0.033440017141188,-1.45444666037385,-0.202316642583424,-0.295508970965801,-0.0123616975990117,-0.567369140479202,-0.0364960978861574,-0.171509460697472,0.0266132589877513,-0.0682386469676902,-0.716618146783919,-0.354214964765,-0.300340492133425,-0.309395328633772,-0.516228570992903,-0.56069697957273,-1.62526317006346,-2.6238225126565,2.57130843665122,-0.116226149077618,0.779594950938235,58
"139","BK","Finance",0.514939836688372,-1.58049545026699,0.0833602773697092,0.925650224967683,-0.421566396567565,0.59897255949992,2.32784191623827,0.779332363531284,-0.290473314131765,-0.177494235907262,-0.0903062330584123,-0.187952399357231,0.00998118608237203,0.0100914384975135,-0.25343052925443,-0.764979835470351,-0.331329015252098,0.55403118038168,0.106111012152233,-0.628918144418428,-0.036695258790357,-0.299493589096949,-0.027138046633012,0.023867883091724,-0.0250894286932012,2.52969703416893,-0.18102944227922,-0.122672431379472,0.546340887755097,0.118309389222601,0.584497283608258,0.356397923256224,-0.0918225246366942,-0.0910644094086182,0.487376590888677,0.568442496226038,-0.789473965624119,-0.451881032960596,0.634245913331325,60
"140","BKD","Health Care",-0.321590529932104,-0.214508012364733,-0.295751878320707,-0.0841266322099893,-0.297857210195509,-0.42935452796022,-0.133548485347056,-0.0883899485632412,-0.253750086438856,-0.255060399282226,-0.226748719156384,-0.328284700727931,-0.0215019275288754,-0.110859993436557,-0.180631361583651,0.0616558693477446,0.202071098137129,-0.581712402296927,-0.0115780570294932,-0.753126104617226,-0.106615974741392,-0.20784737208055,0.122408796176612,-0.517242523263406,-0.0364960978861574,-0.166258422465059,0.119123657862845,-0.0976925440124213,-0.19893425583465,1.02040133774438,-0.167118906057632,-0.244206790865103,-0.516228570992903,-0.56069697957273,-1.46275241922098,-0.295596226101651,-0.569809199265742,-0.536908980550366,-0.614506266310294,120
"141","BKOR","ETF",-0.443965645295247,-0.435447122527024,-0.411291027326851,-0.411321671380081,-0.421566396567565,-0.336954880841649,-0.134964714964645,-0.208417432907593,-0.290473314131765,-0.177494235907262,-0.148984388929448,-0.792358292286099,-0.0551943824461753,-0.142155119181736,-0.291605702545205,-0.217291158615564,-0.331329015252098,0.444021147189254,0.0800421764354489,-0.633462338084238,-0.0310217990029792,-0.367127238954588,-0.00548305235904599,-0.175353287894132,-0.0248746587711581,-0.0112622594669603,-0.18102944227922,-0.122672431379472,-0.404542262481445,-0.296939285493775,-0.538337740351388,-0.510896790492816,-0.516228570992903,-0.56069697957273,-3.73790293101559,0.796782619340937,-1.28183122663122,6.26734853147192,2.49777354382753,107
"142","BLL","Consumer Durables",-0.259939010094052,-0.211642429697047,-0.149058685016824,-0.268654382760224,-0.209362838428437,-0.206177558735187,-0.131856989403079,-0.143598501839178,-0.112705057283234,0.00267626262177987,-0.0360447125755196,-0.0218629034311492,0.123762263344073,-0.151459075484357,0.530492215297985,-0.144719574104784,-0.0166025115665009,-0.0510240021766634,0.0246976244176725,0.335965643955158,0.0467856495096305,0.197010801718436,-0.0470096884373572,0.062426819411567,-0.0550856278052219,-0.147608183225802,0.207101994573285,-0.0775595004628583,-0.55066619173357,0.0180769504979582,-0.341218873275133,-0.364312941499465,-0.304025547814799,-0.325880694490674,0.649887341731149,-0.159297202584825,-0.609044945528912,-0.619472273436045,0.128090554829299,75
"143","BMA","Finance",-0.395060232486716,-0.403815567348696,-0.372812226701861,-0.411321671380081,-0.421566396567565,-0.214759251667543,-0.120773686284158,-0.203597930682727,-0.203472993097776,-0.177494235907262,-0.173670226009601,-0.493930107092712,-0.024263604161441,-0.0787190534820487,-0.211704177052886,-0.150389229144689,-0.331329015252098,1.03939544682666,0.154800424893106,-0.0518055488606003,0.033786568568221,-0.22326155274578,0.000886063603885171,0.517422267985715,-0.0379517606911162,0.123816172304748,-0.18102944227922,-0.122672431379472,0.167884221432484,0.132628309040407,-0.515999825049061,-0.491433323487807,-0.516228570992903,-0.56069697957273,-0.16266641248121,-1.1313329489593,0.506981402187224,-0.400856451789088,0.265973274132396,136
"144","BMI","Capital Goods",-0.42752931071248,-0.420284966434467,-0.400413139032678,-0.400118444895286,-0.410347048101468,-0.328247424572837,-0.13507443442519,-0.207301550936834,-0.290473314131765,-0.177494235907262,0.0100933535327541,0.300546118072421,0.053615676876908,-0.0567278840394905,-0.045686562974402,-0.0460675764104435,0.0782825660752608,0.0818681179197873,0.0299389776305709,0.461688335375892,-0.019799570852122,-0.18058419539375,-0.0276475759100464,-0.0468235001613215,-0.0389778836519888,-0.161731665368152,-0.139216687957873,-0.0704756518065305,-0.174795789645508,-0.654912280938927,-0.521567988820767,-0.485542655427846,-0.14487328043122,-0.179120516314389,1.13741959425856,-0.0520896715344872,-0.379857633570026,2.40254669274651,-1.21437267338978,179
"145","BMRN","Health Care",0.0175913140331562,-0.0257377541309605,-0.386963168186714,-0.358246022832928,-0.447971104827739,-0.39169502781472,-0.120227024331484,-0.196474354323668,-0.324414896409207,-0.192722799978623,-0.226748719156384,-0.792358292286099,-0.204877255931229,2.19482954119474,0.473673352725669,2.92256380248362,-4.96230471234018,-1.15244445449923,-0.0934742009810316,-1.35144493728217,-0.0871017669012904,-0.393132115178921,0.0505651681147483,-0.44012465062372,-0.0364960978861574,-0.0637726417910826,-0.146424459140641,0.0629989702442762,-0.192899639287364,-0.0821554882266841,-0.285599020377477,-0.213088525277721,-0.516228570992903,-0.56069697957273,-0.650198665008625,1.56895019230886,0.278772509919369,0.854703968050529,0.0236612419592963,143
"146","BMS","Consumer Durables",-0.358817805489267,-0.33647437465809,-0.281206350714626,-0.337929175779291,-0.316397581417406,-0.257773622296866,-0.133956099842269,-0.183006627409881,-0.217728237325952,-0.0783758849247677,-0.0487425393164291,-0.0853677106970039,0.0630053774276309,-0.159917217577648,-0.0874129151759462,-0.162862470232479,-0.050177231347432,-0.0527841627077422,0.023214873179813,0.282950051187379,-0.0113517268830045,0.000715929573473008,-0.0363095736196328,-0.0442529044066653,-0.0364960978861574,-0.161188454516523,-0.0489723201651065,-0.026854057449144,-0.245918056095657,-0.253982526040357,-0.413253021914245,-0.365251602419683,0.146905876438673,0.173103911308695,0.974908843416092,0.25317845172264,-0.615597017380918,-0.562393873540274,-0.209657275246903,137
"147","BMY","Health Care",1.71153083674003,1.5687799015192,0.0951204911788812,0.609561022636262,0.425418494970506,0.254778164989681,-0.0536807572167502,-0.0716600839341694,0.107953784981344,0.196434862082615,0.256636250377991,0.508824122321972,0.04864465893829,0.307818040181379,0.257051439168716,0.463067446172993,0.373740100147454,0.224001080804402,0.070559465030534,0.375348655725509,-0.0233221035772522,-0.345945847836382,-0.0184760489234256,-0.161215011243522,-0.0364960978861574,-0.118274797237844,-0.119321703201176,-0.0570536227734885,-0.454112326977004,-0.382852804400612,0.745668777364353,0.675230713865228,0.0673297427468842,0.114399840038181,-0.000155661638738596,0.360684669369468,-0.517874414512316,0.237514228828774,0.645137509061259,77
"148","BOOM","Capital Goods",-0.441160599627472,-0.432591748497592,-0.405721947129587,-0.406074590621379,-0.417593067875512,-0.338387920964947,-0.135070563725089,-0.208057740818068,-0.287480520714464,-0.174716907687514,-0.226748719156384,-0.0769300090323099,0.216002262871763,-0.173450244926915,-0.266747450169817,-0.211621503575659,-0.0983496553809418,-0.286005433075685,0.00493910210852236,-0.359295986913721,-0.0653431134310174,-0.299179013981332,-0.0686646827113232,-0.31159486289091,-0.0364960978861574,-0.161007384232647,-0.15192950640279,0.00371834201500728,-0.411438967106914,0.146947228858213,-0.510379144180856,-0.480188525821254,-0.118347902533957,-0.179120516314389,-0.487687914166154,-0.486731152692017,0.750040716605699,1.74751173451022,0.248857477474872,151
